customer_id,ticket_text,category
CUST-01555,Technician never showed up for the scheduled appointment.,service_quality
CUST-01556,The billing department never resolves my disputes.,billing
CUST-01557,"Support resolved my issue quickly, very happy with the service.",satisfied
CUST-01558,Call quality has been terrible the past few weeks.,service_quality
CUST-01559,My bill keeps increasing every month for no clear reason.,billing
CUST-01560,I was overcharged again this month and nobody explained why.,billing
CUST-01561,"Support resolved my issue quickly, very happy with the service.",satisfied
CUST-01562,I was overcharged again this month and nobody explained why.,billing
CUST-01563,"Support resolved my issue quickly, very happy with the service.",satisfied
CUST-01564,"This is the last straw, I want to cancel my contract.",considering_leaving
CUST-01565,"Your competitor is offering a much better deal, I might switch.",considering_leaving
CUST-01566,The billing department never resolves my disputes.,billing
CUST-01567,"Everything works great, no complaints at all this month.",satisfied
CUST-01568,Technician never showed up for the scheduled appointment.,service_quality
CUST-01569,"Support resolved my issue quickly, very happy with the service.",satisfied
CUST-01570,My bill keeps increasing every month for no clear reason.,billing
CUST-01571,Technician never showed up for the scheduled appointment.,service_quality
CUST-01572,The billing department never resolves my disputes.,billing
CUST-01573,Technician never showed up for the scheduled appointment.,service_quality
CUST-01574,Customer support took forever to answer and didn't help at all.,service_quality
CUST-01575,I was overcharged again this month and nobody explained why.,billing
CUST-01576,"Everything works great, no complaints at all this month.",satisfied
CUST-01577,"I think there is a hidden fee on my invoice, very frustrating.",billing
CUST-01578,Call quality has been terrible the past few weeks.,service_quality
CUST-01579,"Great experience overall, keep up the good work.",satisfied
CUST-01580,"Support resolved my issue quickly, very happy with the service.",satisfied
CUST-01581,Customer support took forever to answer and didn't help at all.,service_quality
CUST-01582,The internet keeps disconnecting several times a day.,service_quality
CUST-01583,Technician never showed up for the scheduled appointment.,service_quality
CUST-01584,The internet keeps disconnecting several times a day.,service_quality
CUST-01585,"I think there is a hidden fee on my invoice, very frustrating.",billing
CUST-01586,I am satisfied with the speed and reliability of my connection.,satisfied
CUST-01587,"Everything works great, no complaints at all this month.",satisfied
CUST-01588,The internet keeps disconnecting several times a day.,service_quality
CUST-01589,"Support resolved my issue quickly, very happy with the service.",satisfied
CUST-01590,Technician never showed up for the scheduled appointment.,service_quality
CUST-01591,I am satisfied with the speed and reliability of my connection.,satisfied
CUST-01592,Customer support took forever to answer and didn't help at all.,service_quality
CUST-01593,"Support resolved my issue quickly, very happy with the service.",satisfied
CUST-01594,I am satisfied with the speed and reliability of my connection.,satisfied
CUST-01595,"Everything works great, no complaints at all this month.",satisfied
CUST-01596,"I think there is a hidden fee on my invoice, very frustrating.",billing
CUST-01597,"Everything works great, no complaints at all this month.",satisfied
CUST-01598,"Great experience overall, keep up the good work.",satisfied
CUST-01599,"Everything works great, no complaints at all this month.",satisfied
CUST-01600,"This is the last straw, I want to cancel my contract.",considering_leaving
CUST-01601,"Great experience overall, keep up the good work.",satisfied
CUST-01602,The billing department never resolves my disputes.,billing
CUST-01603,I was overcharged again this month and nobody explained why.,billing
CUST-01604,I am satisfied with the speed and reliability of my connection.,satisfied
CUST-01605,"Great experience overall, keep up the good work.",satisfied
CUST-01606,I am satisfied with the speed and reliability of my connection.,satisfied
CUST-01607,"Support resolved my issue quickly, very happy with the service.",satisfied
CUST-01608,"Everything works great, no complaints at all this month.",satisfied
CUST-01609,Customer support took forever to answer and didn't help at all.,service_quality
CUST-01610,"Great experience overall, keep up the good work.",satisfied
CUST-01611,I was overcharged again this month and nobody explained why.,billing
CUST-01612,Customer support took forever to answer and didn't help at all.,service_quality
CUST-01613,"Great experience overall, keep up the good work.",satisfied
CUST-01614,"Everything works great, no complaints at all this month.",satisfied
CUST-01615,Call quality has been terrible the past few weeks.,service_quality
CUST-01616,Call quality has been terrible the past few weeks.,service_quality
CUST-01617,The internet keeps disconnecting several times a day.,service_quality
CUST-01618,Customer support took forever to answer and didn't help at all.,service_quality
CUST-01619,"Great experience overall, keep up the good work.",satisfied
CUST-01620,I am satisfied with the speed and reliability of my connection.,satisfied
CUST-01621,"I think there is a hidden fee on my invoice, very frustrating.",billing
CUST-01622,My bill keeps increasing every month for no clear reason.,billing
CUST-01623,"Your competitor is offering a much better deal, I might switch.",considering_leaving
CUST-01624,I am satisfied with the speed and reliability of my connection.,satisfied
CUST-01625,Call quality has been terrible the past few weeks.,service_quality
CUST-01626,I am satisfied with the speed and reliability of my connection.,satisfied
CUST-01627,"I think there is a hidden fee on my invoice, very frustrating.",billing
CUST-01628,I am seriously thinking about switching providers soon.,considering_leaving
CUST-01629,Customer support took forever to answer and didn't help at all.,service_quality
CUST-01630,If this keeps happening I will cancel my subscription.,considering_leaving
CUST-01631,My bill keeps increasing every month for no clear reason.,billing
CUST-01632,The billing department never resolves my disputes.,billing
CUST-01633,"Support resolved my issue quickly, very happy with the service.",satisfied
CUST-01634,Technician never showed up for the scheduled appointment.,service_quality
CUST-01635,Call quality has been terrible the past few weeks.,service_quality
CUST-01636,My bill keeps increasing every month for no clear reason.,billing
CUST-01637,Technician never showed up for the scheduled appointment.,service_quality
CUST-01638,"Everything works great, no complaints at all this month.",satisfied
CUST-01639,"Great experience overall, keep up the good work.",satisfied
CUST-01640,"Everything works great, no complaints at all this month.",satisfied
